user_id,skill,correct,ms_first_response,hint_count,attempt_count,Average_confidence(FRUSTRATED),Average_confidence(CONFUSED),Average_confidence(CONCENTRATING),Average_confidence(BORED)
100077,JAVA-Q1,0.32492383461854885,3820.6157877440455,1,6,0.843309352383133,0.31724616299338687,0.19899501143335085,0.5513033322421962
100078,SQL-Q1,0.6754011217414817,2585.3845933659213,0,2,0.759166804458778,0.22375551150342698,0.8212856411367655,0.4966173912512857
100079,PYTHON-P2,0.4636065153280817,1075.414932029408,0,1,0.7499887958996356,0.8933033686140731,0.650136061167223,0.6583945996348441
100080,AI-Quiz2,0.8281282281952019,1569.7478389181758,1,4,0.18591526710852066,0.5943986510124128,0.596847431777939,0.4819265973893846
100081,AI-Quiz1,0.6827110483758021,1224.618896379226,1,5,0.3142784468011842,0.597710283929939,0.7018995228511923,0.7324428465861215
100082,PYTHON-P1,0.5527759373757926,2567.619032612751,1,1,0.30016393572280325,0.14574445251483076,0.514933026553124,0.7355691251973182
100083,JAVA-Q1,1.0,3711.4778499955873,2,3,0.6117656597464267,0.5703576651761445,0.14104048028530025,0.9605647075259075
100084,JAVA-Q2,0.6985865809805137,2014.2022978064251,1,2,0.5479156154167937,0.4992581565418339,0.6198574114933748,0.468572742797121
100085,PYTHON-P1,0.4767022468101024,1785.4753764310165,3,2,0.49984229159591664,0.27858058063508234,0.6788908007368515,0.5231572649499743
100086,PYTHON-P1,0.8370964531194188,3100.2582593378015,0,1,0.5836529067763798,0.28407556730568156,0.7583634718581787,0.4781408742386417
100087,PYTHON-P2,0.5840137484106219,2608.454684307371,1,5,0.606626036721247,0.9386567279537642,0.6097516003272726,0.11432717967698286
100088,AI-Quiz1,0.7877201282906916,3132.634329861212,1,5,0.9193324211371898,0.7465203153918902,0.55512101936779,0.3051175355191411
100089,SQL-Q2,0.46280043904585944,4368.840949304485,1,2,0.6168026554134185,0.15271914389253025,0.011051963531933938,0.1608974935702577
100090,PYTHON-P1,0.6169258625319854,5124.024143960284,1,0,0.7419082320602347,0.2733048081305547,0.2806440665121822,0.8727840869865717
100091,PYTHON-P2,0.7294285593438828,4601.046677494151,1,2,0.3749877946647761,0.361276825638076,0.5502340517138617,0.5522999608229936
100092,JAVA-Q1,0.5363888203414472,3031.9899902910297,4,1,0.2944638207715028,0.3777737098527025,0.31201246623393397,0.46297846269039
100093,PYTHON-P1,0.7942668969938707,3539.9062118724564,0,0,0.7394670192110597,0.6905693217011355,0.3890165185107817,0.844412877187437
100094,JAVA-Q2,0.8188637917968109,2298.6135035985744,1,3,0.6217734376878759,0.6426211698213181,0.3224608470946132,0.13342115953947384
100095,AI-Quiz2,0.473712482033426,3614.0755953909465,1,1,0.39682700388018743,0.10065225687041769,0.5050823590933566,0.2901063148288611
100096,JAVA-Q2,0.5739909552304686,4560.683554311008,4,2,0.4341345564579655,0.48296678706275364,0.5291788992647941,0.3111251263127371
100097,AI-Quiz2,0.7019438750146263,3942.615833959655,1,2,0.19126701975036586,0.3067633915349667,0.3617566148403709,0.33302493354359847
100098,PYTHON-P1,0.7763225511405221,3001.826214217033,1,2,0.20523737712736947,0.19059277015853796,0.787539584493639,0.6503841398311166
100099,JAVA-Q1,0.7399270977825733,3353.2222886143745,0,6,0.7646097772781196,0.36001106847506725,0.4765567847855019,0.5451126342002144
100100,PYTHON-P2,0.7219165230665302,2814.1219271663626,2,1,0.2115247888568476,0.060649964932442214,0.45732480624844063,0.47626698317936317
100001,AI-Quiz2,0.5790039645070283,3315.0784534215854,1,1,0.42280778796876106,0.4863476503957006,0.7497282666198114,0.12925726107179628
100002,JAVA-Q1,0.8380945722912023,2103.793921500713,2,2,0.4429326143471823,0.7436772554675362,0.4164990670704364,0.5700713418548878
100003,PYTHON-P2,0.7444121495203269,4340.262949694227,0,3,0.709784445421645,0.2923031867260526,0.26119970778672846,0.38114948025650364
100004,AI-Quiz1,1.0,4136.333963949895,1,4,0.7558478277722179,0.4643249586145217,0.018505456443240757,0.26725126189797815
100005,AI-Quiz2,0.7250619469205893,2761.61841271547,0,3,0.24510931344162307,0.5998139574187309,0.27243550004949907,0.3360627743978246
100006,JAVA-Q1,1.0,1531.622221614563,1,3,0.39217536450759943,0.6950061611249982,0.3026726158446626,0.1647482265330879
100007,SQL-Q1,0.7152260858942098,4009.440391894912,1,1,0.4430869499519708,0.38329683533463355,0.6589048275282736,0.7135457221728381
100008,AI-Quiz2,0.5992576561044128,1019.4207253951301,2,2,0.4519244299938636,0.3118317465114354,0.3135936833660822,0.3120742416786373
100009,AI-Quiz1,0.601022636515625,1974.7470576102057,3,1,0.7557333625282905,0.1379314054687216,0.11772617316925812,0.3832759988449757
100010,AI-Quiz2,0.7005256294994489,3972.4450536704276,3,6,0.7272178636869887,0.44898785198099095,0.3357635691443173,0.4809914356613172
100011,PYTHON-P2,0.7428274511994375,2613.7630137615884,3,1,0.5951560102130585,0.346048158224358,0.36080941378036774,0.8238779146657081
100012,SQL-Q2,0.8475302374944953,3925.485874405352,1,1,0.4012658282010816,0.7836259845971035,0.45754925830762444,0.28760831512609447
100013,PYTHON-P1,0.7069078694921657,2075.765039659848,0,3,0.46136505393576543,0.958073890130034,0.9534661228492045,0.3001444213888253
100014,SQL-Q2,0.8888048374769945,1318.8089305834003,0,2,0.3315511062618301,0.2046305716248509,0.34612246206501474,0.13669005438310364
100015,JAVA-Q2,0.8143623269100972,3281.3622448082915,0,1,0.6008538474999396,0.42218235085670863,0.42706386245137423,0.7808481248732176
100016,JAVA-Q1,0.8428387572614685,2683.776186360202,0,1,0.6380745513609511,0.21432654682887087,0.7221597524406599,0.5136255489600837
100017,PYTHON-P1,0.919475247152018,1567.9750180803144,1,0,0.28056282838602264,0.39825953184175283,0.3851075628223656,0.2318943699505416
100018,SQL-Q2,0.6396846373100183,2984.0108399031824,1,3,0.31025446209118407,0.777924340863031,0.4480253514869567,0.6350296850930529
100019,AI-Quiz1,0.5879581918453867,4067.2856373059185,2,4,0.7763351816165572,0.20904040085926598,0.8574447397033228,0.26604897009786616
100020,AI-Quiz1,0.6746921828973531,1656.1851325063697,2,1,0.5485493050735696,0.4613665437441897,0.561004263048251,0.34870569871600815
100021,AI-Quiz2,0.8209821000525658,3170.006116791539,0,0,0.8060422293105454,0.8246493789998158,0.2702264489450395,0.9340056459402818
100022,PYTHON-P2,0.7060188024346267,4080.0834781481103,2,3,0.1776351727144941,0.03889094895330675,0.8960323459026571,0.8758041662981858
100023,SQL-Q1,0.8281757656675961,3891.6753074486805,0,2,0.2518857770437803,0.37341584420689633,0.2606619308991171,0.2782195128108646
100024,AI-Quiz1,0.9620337327571107,2249.80750902037,1,1,0.8448068097531682,0.40677808563530704,0.3476558777821398,0.7527533546080566
100025,PYTHON-P2,0.7813300454580498,1746.5912200937653,1,5,0.5361186711246431,0.3235314640964905,0.7596636179019102,0.030745525640370027
100026,JAVA-Q1,0.7579679748966455,4472.482010434193,2,2,0.6869695238602006,0.7859465771657058,0.15613114112723342,0.521937048422994
100027,JAVA-Q2,0.8920722325196678,4155.102400379758,0,2,0.646772788873474,0.37753597435607866,0.4677231898077858,0.47402627168636197
100028,AI-Quiz2,0.42887349551653625,2083.4699623588435,2,1,0.5884631685813172,0.23319644391942057,0.06041274994179292,0.4520277060428121
100029,PYTHON-P2,0.5530372023152412,3908.67574015242,1,3,0.6033388865782672,0.7500995665927014,0.8316924764615986,0.052377956871081884
100030,SQL-Q1,0.48984169621510504,3473.579615398716,2,4,0.8413391568114434,0.40990856948610516,0.7229568033927063,0.08166437071441385
100031,SQL-Q1,0.9540622956197216,1773.164885481464,3,2,0.48313632249203564,0.22393744783645256,0.7845076684216622,0.34859782002557754
100032,AI-Quiz2,0.8986252242053849,3194.836041102212,0,1,0.8717493536279364,0.35819146930801116,0.4859211381491428,0.2565348039243449
100033,SQL-Q1,0.9068842344744605,3126.136224032176,2,4,0.7720019165836969,0.5398737066513708,0.8957241048592679,0.20838896271322005
100034,AI-Quiz2,0.8898924151139188,3757.8066910225853,0,1,0.45906616955928836,0.6100332688987818,0.2821695160632294,0.5780210792125421
100035,SQL-Q1,0.8559229670555856,4123.100526518002,2,1,0.38886830344541956,0.9546488766879361,0.6151314192920527,0.6078338116765927
100036,JAVA-Q2,0.594974763559981,1823.6036616440065,1,5,0.4653746864683159,0.48729544179050066,0.7175368456691255,0.32695985100384495
100037,JAVA-Q2,0.7694612240671624,1937.4866503710568,1,2,0.02277450342440813,0.2396974544983887,0.21107013896829538,0.710717173389506
100038,AI-Quiz1,0.43732825215609633,3109.5089707945926,0,1,0.46660286289494196,0.6069048039477005,0.24479423386030236,0.7641223485766802
100039,JAVA-Q2,0.45909043695549456,2220.695491453082,0,2,0.3724442558892188,0.90912157768646,0.4633140067747787,0.47305103322147823
100040,SQL-Q1,0.7462349559204124,3383.9272679788332,1,1,0.4319657928062049,0.6073406772215518,0.580923061184482,0.41649805509628185
100041,SQL-Q1,0.4234291042368443,2244.2823943383273,3,2,0.1559739199249145,0.28575716975043547,0.5806391806329569,0.34726730960038393
100042,SQL-Q1,0.7500546318458197,2923.599225176758,0,0,0.693034012209994,0.5938524399640174,0.18636266320224132,0.11155245579586122
100043,AI-Quiz2,0.8924275262002499,3764.0344702957577,1,4,0.7841155511979363,0.7232427654306912,0.8121192787158116,0.6524456277831886
100044,JAVA-Q1,0.786123133043315,3629.5558497667303,1,1,0.6981078549140801,0.3243169158857779,0.517850781467189,0.537779784121775
100045,SQL-Q1,0.8181463654753995,1959.1611158577716,2,2,0.6523507735459471,0.4114156362591347,0.8720218880672446,0.7608418359390363
100046,SQL-Q2,0.3703894205253196,1760.0953546325643,0,1,0.6230035159793914,0.6828321940840282,0.5306096058211148,0.15998368579966551
100047,JAVA-Q1,0.652827593391811,3374.204463821661,0,3,0.4489947859006635,0.38401698640295795,0.6645610256690803,0.32093543086250464
100048,PYTHON-P1,0.5268020920379676,3045.692563553553,3,3,0.47025182506043683,0.14649347229422985,0.6273005768654621,0.4241855957233491
100049,JAVA-Q2,0.9187226906154388,1688.6244998757256,2,2,0.1774844368965616,0.743573486430753,0.5131655480650533,0.5570777458822193
100050,AI-Quiz2,0.6196385211001111,2707.5150634211045,2,4,0.18867645426543558,0.8735454406810338,0.6973312577285613,0.44615688532506154
100051,PYTHON-P2,0.3386830697173406,3958.4323922500253,1,2,0.3512009075795841,0.8819738055706792,0.5596657855525009,0.33736055016384164
100052,SQL-Q2,1.0,1979.6267220976777,0,1,0.7050809186381193,0.5692451244245595,0.5562460898842397,0.034694439252955074
100053,PYTHON-P1,0.46658221797766597,3251.4195180494235,1,3,0.7080608594159719,0.7849155229878791,0.5972883667961261,0.2763328497029861
100054,AI-Quiz1,0.7161289723878697,3275.226084646208,2,2,0.765403421609053,0.567346550820473,0.6616709039448171,0.8016457178928839
100055,JAVA-Q1,0.6545529186026913,2214.534900837753,1,0,0.3984145055137874,0.836848381895717,0.1352039177371561,0.7488812319178646
100056,PYTHON-P2,0.8182231583910591,3452.4473787105694,1,4,0.4399100639315064,0.6422558490572311,0.5955238615715571,0.15030874816129464
100057,SQL-Q2,0.8669521031374766,2531.804041475578,0,1,0.21473047521781777,0.35977602095445654,0.32223661765893147,0.5850750290331572
100058,JAVA-Q1,0.8278112884256675,-119.05277142932482,1,6,0.4481418145650705,0.5878948114698148,0.38410653465014805,0.13577580485690063
100059,SQL-Q1,0.9367443672962755,4166.578697523097,1,2,0.3296407369532564,0.9955077122427555,0.6081864216058319,0.7224481553137616
100060,AI-Quiz2,0.8643821813979544,3504.542380093037,1,2,0.6292346278300387,0.15941149664505788,0.4043683123466044,0.5771863039398616
100061,AI-Quiz1,0.8221069366189483,2928.917112683142,0,3,0.6339225290178857,0.7615089082635786,0.5218715266317159,0.25840042469689817
100062,JAVA-Q1,0.43299537544809785,3400.343933918257,0,4,0.5104565021047205,0.6511622488042592,0.5256201168746102,0.5446998741709309
100063,SQL-Q2,0.9798174139804512,2580.848751959041,1,1,0.7234563148985952,0.6840222147206969,0.7534210796624634,0.5344117216365589
100064,PYTHON-P1,1.0,3501.690241514429,1,1,0.327780878658878,0.7693953145568962,0.6716523476824671,0.5238887594045357
100065,PYTHON-P1,0.8157798628997428,3726.663057607839,0,5,0.8744347529930359,0.7415433064981813,0.32893534352107645,0.11576588812781088
100066,SQL-Q2,0.7354588675901255,3547.5297716889963,0,5,0.5922135719329857,0.9854738616852373,0.4861310856408025,0.2636115045346006
100067,PYTHON-P2,1.0,2318.2367537022565,0,1,0.530220009960689,0.7765392127482829,0.7063176438928535,0.6397886985912774
100068,SQL-Q1,0.49762591576575776,3431.5270176423014,3,2,0.6253826785726353,0.531477269909667,0.7085976004620015,0.24397741798062308
100069,SQL-Q1,0.8846624474914471,2015.6999449121638,2,2,0.4032342456896691,0.5597606877519204,0.7679134292515954,0.29976264445262607
100070,JAVA-Q1,0.6178512889391646,3053.206067348886,0,1,0.6070262282625704,0.1881162180838701,0.6974106138172033,0.27151739448507345
100071,PYTHON-P2,0.5800827513325134,1720.1492499161473,1,3,0.3814512894736421,0.2000930899660659,0.913167269579732,0.22137159573429538
100072,JAVA-Q1,0.6001860088231108,3194.831178587719,1,3,0.4633380042905893,0.7698850301181364,0.6937473151720097,0.1211627482679748
100073,JAVA-Q2,0.8135163051849856,3146.565891992402,1,0,0.34732289034624525,0.6429786701239196,0.33371946869764774,0.21081637693531183
100074,JAVA-Q1,0.814132364833434,1605.3104050875056,1,1,0.4660399460653835,0.27138910198769073,0.684297264501061,0.6282650665381709
100075,SQL-Q1,0.6579977072853733,2415.508671758923,1,4,0.18840765103625895,0.6994770793557182,0.256285275119397,0.7948024634410663
100076,PYTHON-P1,0.6598967825875208,3054.6345924060715,2,4,0.5748953862905012,0.44973194102773134,0.48539438487003966,0.7682934698287568
100077,AI-Quiz1,0.9263839489138508,3656.819900700229,2,3,0.7519254247016357,0.5959518528428025,0.3340915225433463,0.8018839439520266
100078,AI-Quiz1,0.40655542003771356,1617.0163756733236,0,1,0.5010225964473342,0.3771702105895882,0.29862379950398676,0.13988511169165063
100079,SQL-Q1,0.5762690908897719,2134.587925335971,1,3,0.2955991942865645,0.2750280176100025,0.5002138097038614,0.355498831325937
100080,SQL-Q1,0.9223568736323494,2611.0352574761787,2,2,0.615043818666235,0.6520110015802661,0.6439658189339593,0.3367613655199071
100081,SQL-Q2,1.0,3275.669280152086,1,4,0.7109475957554826,0.18190432251790586,0.7571961206027855,0.07712843933643036
100082,AI-Quiz2,0.8760987433055551,2708.098982753766,0,4,0.30866866994737113,0.5796305719453058,0.32139433121571315,0.7348052597973945
100083,PYTHON-P1,0.5848477979219495,3784.8707307081963,2,5,0.5609561376780351,0.1125624616489552,0.4805980189518715,0.5030259191360827
100084,AI-Quiz2,0.8166895510032857,3136.1230614660153,1,2,0.40955203438457227,0.9013373548365637,0.341021461318185,0.760334931598062
100085,AI-Quiz1,0.3668228233129749,2419.4699791055314,0,2,0.5111830188760806,0.5304652374932033,0.7171232143803703,0.4726591546702012
100086,SQL-Q1,0.7916974559415566,1432.9920628022294,1,0,0.31095431185817096,0.536898449233404,0.717933099513647,0.8256047063316796
100087,PYTHON-P2,0.7372465894614404,2717.0476706188297,2,2,0.8612089929491594,0.43291557916821183,0.7235656579233216,0.5467735534962188
100088,SQL-Q2,1.0,2401.883963088635,0,2,0.46971024834580005,0.4810253015632961,0.18270326406728607,0.8015566374344523
100089,AI-Quiz2,0.770750000965212,2473.7615857398546,1,1,0.4883379766061777,0.6998615514576226,0.49013305584352795,0.6168531054078906
100090,JAVA-Q1,1.0,3700.5316564815403,2,3,0.6715175083559399,0.6985484189918919,0.21719869392521385,0.27447331205002096
100091,AI-Quiz1,0.5460851097834307,2230.863877750206,2,0,0.2882039965922211,0.7128974013008768,0.8892439072091876,0.8578913825758925
100092,PYTHON-P1,0.7751738406166968,2176.5370812361525,2,3,0.5276871134971266,0.7060983257039727,0.3672988253983413,0.4340433683055736
100093,JAVA-Q1,0.6972395670921931,2582.081294599834,4,2,0.2628861599308685,0.34516128422570747,0.4009300779712977,0.8245020586820972
100094,JAVA-Q2,0.5496490745722917,2610.844819013786,2,4,0.3997060530946758,0.6271848960303407,0.802211757015402,0.5558615418342034
100095,AI-Quiz1,0.4240616172780104,4302.11623571876,0,4,0.4896102462410352,0.3886901999797247,0.6623223260550256,0.3874140084515216
100096,AI-Quiz2,0.900167466961446,3168.129580002217,2,3,0.400922332744747,0.6654866440639142,0.7746705793267725,0.5084205776884246
100097,PYTHON-P2,0.669860399949849,3721.5267655346183,1,3,0.605472017619361,0.3997555594221515,0.21480396346331332,0.4743938966272618
100098,JAVA-Q2,0.8719311064120773,2299.971251711983,0,0,0.6727875997114949,0.23740224103716034,0.6884931392011093,0.13188094412139814
100099,SQL-Q1,0.9631813140149834,1598.4280450013694,0,4,0.6079966846188335,0.4538599355984352,0.871339715337731,0.40838743781970127
100100,JAVA-Q1,0.559767654829166,1402.9957720136972,0,3,0.8526835131312641,0.46573117032083466,0.36338961479381204,0.2218435713001124
100001,SQL-Q1,0.3889534834053255,1789.0416848797643,0,3,0.9813116023428191,0.6026329508356532,0.2639892312542667,0.09431484952626512
100002,JAVA-Q2,0.8090644332088871,4798.29794851975,0,1,0.5695817527293722,0.8029956853049492,0.8448124069531383,0.3306533862892873
100003,PYTHON-P1,0.6988655296006215,2235.5607050023536,1,4,0.6589356567812099,0.3317159354432428,0.3805775440128484,0.6129001954649492
100004,AI-Quiz2,0.7187550072699855,3094.4646434679134,2,1,0.5900310157649798,0.4259063187301529,0.47327556644751817,0.6412577133482161
100005,SQL-Q1,0.8485803794887125,4362.325440177006,0,1,0.5334135774186034,0.21322571030257662,0.5702178015341973,0.6755732868355288
100006,PYTHON-P2,0.8845013146759342,3385.2745480497397,3,0,0.5455021531304665,0.3461641558113241,0.3506836003658593,0.39612521517056243
100007,JAVA-Q2,1.0,1531.6780209705423,1,3,0.29177803457584606,0.5372318967294364,0.43596239453708646,0.2586308490349037
100008,PYTHON-P1,0.9401719229273644,3239.621231127283,0,2,0.4954129683619926,0.16527564799273828,0.8428364667430932,0.5644044979440753
100009,JAVA-Q1,0.8268831131689289,1262.7026016845307,1,2,0.17069733487508112,0.7694661307963084,0.76379058069105,0.5850344369839228
100010,AI-Quiz2,0.8183771027839559,3629.068096123047,2,3,0.2945149246977413,0.4863800797758941,0.3080667561997297,0.400232386867357
100011,PYTHON-P2,0.5336790486146471,3224.243857368096,2,4,0.4994011210507081,0.6390318581223199,0.410001223021463,0.5478819690438876
100012,PYTHON-P2,0.874387116317996,3323.848797968897,2,2,0.7753832296103094,0.12085362556669933,0.22223226428598195,0.1577961150622346
100013,SQL-Q2,0.5897607358055397,1863.371886983593,1,4,0.7714017308255349,0.34562751151543813,0.6271063381123645,0.3440525399947849
100014,JAVA-Q1,0.9524843690498535,3106.642338895951,1,4,0.391002051294413,0.9412580425895412,0.3533206488569225,0.13748630068528517
100015,AI-Quiz1,0.6398269619614375,2035.0828493643808,1,1,0.19819559361673858,0.47578023326973057,0.36489272677578943,0.7816988778868476
100016,PYTHON-P1,0.8632771020409433,3118.0337435814213,1,4,0.6011241151834538,0.48416817544253704,0.4705319955312549,0.6128151886673763
100017,AI-Quiz1,0.954800548897037,2796.166519895608,2,0,0.8456601693712315,0.45568117619125037,0.1969907128116261,0.5854134563758077
100018,AI-Quiz2,0.992419361636071,4034.8777665459647,0,2,0.746706410306073,0.6316577055890702,0.4033074113051961,0.667454675562163
100019,AI-Quiz2,1.0,3230.473258925362,0,1,0.5674452745707909,0.2232690352783915,0.5848589361703426,0.5054418806809708
100020,JAVA-Q2,0.8084637465591458,1615.2607805328867,1,4,0.19629780558695745,0.6795659037191147,0.674051349064582,0.8025881114122463
100021,PYTHON-P2,0.8067108678108582,2862.967542472591,1,2,0.6339244909779015,0.6259965123271419,0.36202769275958124,0.4528326540614896
100022,JAVA-Q2,0.7181469460582258,3830.306456994116,0,4,0.4188057366490687,0.6329385400718328,0.6940846258539626,0.4407281824090873
100023,JAVA-Q2,0.9164441725916248,3909.3614442699527,1,7,0.637602205374283,0.4611937699654116,0.42140462886641533,0.7284832937278781
100024,AI-Quiz2,0.5400288946495988,2588.0046477507753,1,0,0.5708266557707892,0.8312901911326942,0.3439707638246664,0.6068323528272125
100025,SQL-Q1,0.7857914562032047,1980.2099231261818,5,3,0.8783107464170627,0.3220729616480387,0.40789790762943573,0.2895931106344356
100026,SQL-Q1,0.6744789398052828,4188.027843619209,0,1,0.49766607321682493,0.6264727142061914,0.8653557035890015,0.658221592374609
100027,PYTHON-P1,0.6620476479860815,1989.6684368233268,2,3,0.2721481051795247,0.703829550077252,0.9157952129148524,0.7828776988397759
100028,SQL-Q2,0.9897566510978009,2560.6214333199623,3,1,0.5145736744949218,0.879871989670724,0.5393245823195837,0.1280637713307999
100029,JAVA-Q2,0.8316113948050561,3206.396970902193,1,3,0.16685511716283014,0.40394006136863075,0.396752090934921,0.23888084531945578
100030,SQL-Q1,0.9530727239375105,2289.114362552923,2,1,0.7825259039882534,0.8506649844255443,0.6337319751622744,0.49099783641088934
100031,SQL-Q2,0.898523415067817,3257.767043171873,1,6,0.14758650730466075,0.33606384985890886,0.6101531873652417,0.7447508425973193
100032,AI-Quiz1,0.8061181428720806,2579.0937359688724,3,6,0.7987872003797707,0.10432902293585486,0.4634971264529953,0.8206802733200941
100033,AI-Quiz1,0.9845251206196401,2929.745463291089,0,1,0.33920874359462566,0.3434150245241633,0.836061119909492,0.35355313698695795
100034,JAVA-Q1,0.5526056555543324,2958.260015138599,0,4,0.7038366626799445,0.2999996059067607,0.6400775123139673,0.39567122778135533
100035,PYTHON-P2,0.6270629124363613,1462.7152738172633,1,1,0.04824946822724425,0.3532232511165925,0.5831688072850745,0.38199543413301645
100036,AI-Quiz2,0.8051535367444408,5422.41909649767,2,2,0.5405218626263908,0.5296721268601056,0.6317280918003628,0.49107988869904495
100037,JAVA-Q1,0.4390459624658847,174.3615284907396,3,5,0.790999577193363,0.8656111164702324,0.27216269060378206,0.6434448082458041
100038,PYTHON-P2,0.6528290606210079,2337.7087205057032,2,0,0.6638245252184869,0.49182307051822893,0.5345556149636623,0.5028803748077162
100039,JAVA-Q1,0.9197117132617701,3208.3887790886647,0,0,0.5857948541435397,0.7757843468842407,0.623159025839367,0.668673350248195
100040,JAVA-Q2,0.5823113166290688,2389.6803309258926,1,3,0.4218035303205522,0.7942232009256949,0.1914155222203431,0.5663404111864384
100041,AI-Quiz2,0.6104058954743736,1679.8283922237786,1,3,0.36503521783172405,0.7826615148969188,0.2839854306257184,0.4892773584132843
100042,PYTHON-P1,0.604107109657782,1585.5338661686321,0,2,0.22862583679994689,0.25488989563898756,0.5907847445223385,0.24841216162142268
100043,JAVA-Q2,0.6780104294533148,1828.6715042648877,1,0,0.7096651338948201,0.6741818196535978,0.26621638246820956,0.500854481603868
100044,AI-Quiz1,0.7120062836015892,3298.0833590071593,1,5,0.49904738661777714,0.8111545455380451,0.11105194815360019,0.7077655100255661
100045,AI-Quiz1,0.41246061373087883,2981.537798471096,0,1,0.46432375172278034,0.27543866232543074,0.2972754599088344,0.5243988668646921
100046,SQL-Q2,0.8311268055217543,3193.9491277652755,3,1,0.05856761977941281,0.24914480780281156,0.42553809095029516,0.3001206042989759
100047,PYTHON-P2,0.8399949684191695,2588.612313368676,0,2,0.5225715419413333,0.7120975416274241,0.5071951840031489,0.5113802486250407
100048,AI-Quiz1,0.4028894702076457,2967.651159813473,2,3,0.8377585036282985,0.5233828242987986,0.14191184613770924,0.6712255722311524
100049,AI-Quiz1,0.7591307196409216,2674.5272495020595,0,3,0.46621132052520087,0.890131372289802,0.4431233808757377,0.08018322830145745
100050,AI-Quiz1,0.804747955571489,1785.811581228187,0,5,0.39499274435209386,0.7584024995161918,0.4860550093662072,0.6360276078707859
100051,AI-Quiz2,0.8510536928115475,1910.3718139991024,0,1,0.9124402147085443,0.1350548239408787,0.3596665072457804,0.2027505282952767
100052,PYTHON-P2,0.3644728640117621,1836.1307006513828,3,2,0.5174518243549595,0.18129309598705418,0.4080853656500328,0.2992168837157242
100053,SQL-Q1,0.8605565380689075,4724.318605170901,2,2,0.188984715056815,0.08268684656430872,0.9567418036152766,0.07993200385106085
100054,SQL-Q2,0.9786088181287458,3605.7495769857233,1,0,0.5678051368010597,0.505607332623636,0.7241558403163347,0.286534285053053
100055,JAVA-Q1,0.8791482977101093,3253.124189070164,3,1,0.6325638870538824,0.4295286389436126,0.7255818848017118,0.06429460409115131
100056,SQL-Q1,0.718675412859144,1916.8230453896463,2,4,0.05672595347752136,0.554343276464072,0.11311251494683713,0.4161448151977837
100057,PYTHON-P2,0.8219950508107665,2401.9557139720496,0,4,0.34556635902110566,0.6787310393916848,0.39213902187538435,0.8756625052307366
100058,SQL-Q1,0.9435062351700628,2521.411201668899,1,2,0.8134144596519849,0.6080556377698797,0.27625655153564166,0.4266021382675835
100059,AI-Quiz2,0.6583943551472967,2388.3097932930377,1,3,0.7285571940646841,0.8331924237413356,0.8005560057107506,0.7573953581234828
100060,JAVA-Q2,0.5368531523306094,3720.116570994779,3,4,0.3763014560667467,0.6225955787130265,0.3835234246750262,0.06054057573406257
100061,AI-Quiz2,0.8355824287245994,3695.991461538467,0,4,0.7504205057355918,0.5659364655332446,0.34599441798296815,0.30244584438478656
100062,PYTHON-P2,0.626304904211153,2610.59764046777,0,3,0.058459186375399375,0.5209104314975402,0.06479608969206582,0.5623215387774532
100063,JAVA-Q1,0.33131502755902065,3505.8012970323043,2,1,0.28596939260476867,0.3878709563900616,0.8032705635103978,0.2992161221277469
100064,PYTHON-P1,0.7225555881527782,6324.482531926647,2,4,0.6983545640480178,0.6384023536753946,0.8589404743466762,0.8651133197681959
100065,AI-Quiz2,0.3101342205479687,2805.784753607554,0,3,0.43299181204692705,0.3073262615236429,0.442911567248831,0.37997601799115216
100066,AI-Quiz2,0.7155834292208757,2472.5998246381123,1,3,0.3191294177659149,0.3636506624144017,0.3643780635106618,0.4820113381898217
100067,AI-Quiz2,0.5010540489429379,1968.826300633034,1,1,0.12632866246251243,0.2988234613132047,0.7073988334084073,0.23716268527670942
100068,AI-Quiz1,0.6459712078193975,1277.9827079866593,3,4,0.6623408265730766,0.848305454285599,0.5459861508532922,0.4886470041532479
100069,SQL-Q1,0.5456973322439178,3676.753651195106,0,1,0.5629497915959529,0.8126583526380619,0.6264803327326296,0.9537175848991888
100070,SQL-Q2,0.7918478404708521,3145.7252948256846,1,0,0.17620233520876752,0.6429115159358304,0.6635127225205485,0.34904715471025
100071,JAVA-Q1,0.738285407658895,2780.2103385515074,3,0,0.694487673446314,0.1671974018996143,0.2962181815104352,0.5278111271419254
100072,SQL-Q2,0.49921740876852294,2860.1119323818903,0,1,0.37442076607902774,0.47654040882567,0.7282055220613685,0.6851222328828399
100073,AI-Quiz2,1.0,3959.523276166986,0,3,0.21071375726122504,0.6403985216241734,0.33315910502570767,0.39928632067806125
100074,PYTHON-P1,0.450808576988781,1622.2369672120115,1,2,0.46142586583217154,0.6512416065191766,0.6597313180924442,0.3428322801862555
100075,PYTHON-P1,0.43654429224549984,1253.018973976962,0,0,0.4245285082422619,0.5734288364208183,0.6060352134904946,0.4098110889743163
100076,PYTHON-P2,0.638407870018676,3858.8160018766403,1,1,0.45756572299615594,0.09954133979494674,0.8328935257853309,0.3919168082298732
100077,AI-Quiz2,0.7413230584862697,3201.627798667614,1,3,0.459724180868756,0.9154245332353348,0.6160145140503749,0.698240076121905
100078,PYTHON-P1,0.43359864184612407,1839.983330806114,3,3,0.15841680082706133,0.32686549318394126,0.5724877797361305,0.5839430969228782
100079,PYTHON-P2,0.806027714893137,2607.4343254864775,0,5,0.8451879283468167,0.5956302545955717,0.1369871106250403,0.24524806614063158
